user,movie,rating
"Beckett Smith","Money Train",3
"Beckett Smith","Hook'd Up",4
"Beckett Smith","Enemy of the State",4
"Beckett Smith","The Recruit",3
"Beckett Smith","Jurassic Park",4
"Beckett Smith","The Patriot",3
"Beckett Smith","Bowfinger",4
"Beckett Smith","Raising Arizona",2
"Beckett Smith","Spider-Man",3
"Beckett Smith","Foolproof",3
"Beckett Smith","Kill Bill: Vol. 1",1
"Beckett Smith","Barbershop 2: Back in Business",3
"Dawson Smith","Breakfast at Tiffany's",3
"Beckett Smith","How to Lose a Guy in 10 Days",3
"Beckett Smith","You've Got Mail",4
"Beckett Smith","DysFunktional Family",2
"Beckett Smith","Die Hard With a Vengeance",4
"Beckett Smith","Aileen: Life and Death of a Serial Killer",3
"Beckett Smith","Midnight Cowboy",4
"Dawson Smith","Wild Wild West",2
"Beckett Smith","The Matrix",4
"Beckett Smith","White Oleander",3
"Beckett Smith","Tomb Raider",3
"Beckett Smith","Darkness",3
"Dawson Smith","Bambi: Platinum Edition",4
"Zion Smith","Roger Dodger",1
"Beckett Smith","Dead Poets Society",4
"Dawson Smith","Monty Python's The Meaning of Life: Special Edition",3
"Zion Smith","Alfred Hitchcock: Young & Innocent / The Cheney Vase",2
"Beckett Smith","White Chicks",4
"Beckett Smith","The Firm",4
"Beckett Smith","The Day After Tomorrow",4
"Beckett Smith","Wild Orchid",3
"Beckett Smith","Dead Silence",4
"Beckett Smith","Big Daddy",3
"Beckett Smith","Traffic",5
"Beckett Smith","Sleepless in Seattle",4
"Beckett Smith","Phone Booth",4
"Dawson Smith","I",3
"Beckett Smith","Sweet Home Alabama",2
"Beckett Smith","The Best of Friends: Vol. 1",5
"Beckett Smith","Cradle 2 the Grave",3
"Beckett Smith","The Gypsy Moths",3
"Beckett Smith","A Killer Within",3
"Beckett Smith","Remember the Titans",4
"Beckett Smith","The Graduate",4
"Beckett Smith","Desperate Hours",4
"Beckett Smith","The Remnant",3
"Dawson Smith","Addams Family Values",3
"Beckett Smith","Con Man",2
"Beckett Smith","Father of the Bride",4
"Beckett Smith","Vertigo",4
"Beckett Smith","The Gift",4
"Beckett Smith","Con Air",4
"Beckett Smith","Red Dragon",5
"Beckett Smith","Kindergarten Cop",3
"Beckett Smith","The Hours",3
"Beckett Smith","The Green Mile",5
"Beckett Smith","Panic Room",4
"Beckett Smith","Chocolat",3
"Beckett Smith","The In-Laws",3
"Beckett Smith","Alien vs. Predator",4
"Beckett Smith","Dinner with Friends",3
"Dawson Smith","Gilda",2
"Beckett Smith","A Few Good Men",4
"Beckett Smith","Baraka",3
"Beckett Smith","Magnolia",3
"Beckett Smith","Face/Off",4
"Dawson Smith","Smokey and the Bandit / Smokey and the Bandit II: Double Feature",4
"Dawson Smith","The Glenn Miller Story",4
"Zion Smith","Friendly Persuasion",1
"Beckett Smith","Anger Management",3
"Beckett Smith","The Human Stain",5
"Beckett Smith","Confessions of a Dangerous Mind",3
"Beckett Smith","Storytelling",2
"Dawson Smith","Discovering the Real World of Harry Potter",2
"Beckett Smith","Gothika",4
"Beckett Smith","Philadelphia",4
"Beckett Smith","The Negotiator",4
"Beckett Smith","7 Seconds",3
"Beckett Smith","We Don't Live Here Anymore",3
"Beckett Smith","Legally Blonde",3
"Beckett Smith","Facing the Enemy",3
"Beckett Smith","Secretary",4
"Zion Smith","Bully",1
"Beckett Smith","The Ring",3
"Dawson Smith","Kiss Me Kate",5
"Beckett Smith","Me and Mrs. Jones",3
"Beckett Smith","The Cell",4
"Beckett Smith","Vanilla Sky",2
"Zion Smith","Gorillas in the Mist",1
"Zion Smith","Breakdown",1
"Beckett Smith","Trailer: The Movie",1
"Zion Smith","Logan's Run",1
"Dawson Smith","Alfred Hitchcock: Young & Innocent / The Cheney Vase",3
"Dawson Smith","Sweeney Todd: The Demon Barber of Fleet Street",3
"Zion Smith","The Twilight Zone: Vol. 21",3
"Beckett Smith","Eternal Sunshine of the Spotless Mind",3
"Zion Smith","Butterfield 8",2
"Dawson Smith","Caddyshack",4
"Dawson Smith","Have You Heard: Jim Croce Live",4
"Dawson Smith","Fiddler on the Roof",5
"Dawson Smith","Deliverance",3
"Beckett Smith","50 First Dates",2
"Beckett Smith","Taking Lives",4
"Beckett Smith","Hollow Man",3
"Zion Smith","The Purple Rose of Cairo",1
"Zion Smith","Das Boot",2
"Felix Smith","To Wong Foo",4
"Felix Smith","De-Lovely",4
"Felix Smith","The League of Extraordinary Gentlemen",2
"Felix Smith","The Simpsons: Season 1",5
"Felix Smith","Ocean's Twelve",3
"Felix Smith","Runaway Bride",4
"Felix Smith","My Best Friend's Wedding",4
"Felix Smith","A Clockwork Orange",5
"Felix Smith","The School of Rock",4
"Felix Smith","It Runs in the Family",3
"Felix Smith","Ran",1
"Felix Smith","The Incredibles",5
"Felix Smith","Fahrenheit 9/11",4
"Felix Smith","Radio",4
"Felix Smith","Pulp Fiction",5
"Felix Smith","Monsters",5
"Felix Smith","Maid in Manhattan",3
"Felix Smith","American History X",5
"Felix Smith","Master and Commander: The Far Side of the World",3
"Felix Smith","Far and Away",4
"Felix Smith","The Cider House Rules",4
"Felix Smith","Forrest Gump",5
"Felix Smith","American Pie",3
"Felix Smith","Lord of the Rings: The Two Towers",5
"Felix Smith","Dumb and Dumberer: When Harry Met Lloyd",1
"Felix Smith","Vera Drake",5
"Felix Smith","National Lampoon's Vacation",4
"Felix Smith","The Sound of Music",5
"Felix Smith","Spider-Man 2",4
"Felix Smith","Lost in Translation",3
"Felix Smith","The Good Girl",1
"Felix Smith","Mr. Holland's Opus",5
"Felix Smith","The Rock",5
"Felix Smith","8 Mile",3
"Felix Smith","Boys Don't Cry",4
"Felix Smith","Mystic River",4
"Felix Smith","An American in Paris",5
"Felix Smith","Double Jeopardy",1
"Felix Smith","The Aviator",4
"Felix Smith","Two Weeks Notice",4
"Felix Smith","It's a Wonderful Life",4
"Zion Smith","Gundam Wing",1
"Felix Smith","Coyote Ugly",4
"Felix Smith","Swingers",5
"Felix Smith","Air Force One",4
"Felix Smith","Gladiator",5
"Felix Smith","Jerry Maguire",2
"Felix Smith","Far from Heaven",3
"Felix Smith","Bringing Out the Dead",3
"Felix Smith","Lord of the Rings: The Return of the King",5
"Felix Smith","The Patriot",3
"Felix Smith","Barry Lyndon",3
"Felix Smith","How to Lose a Guy in 10 Days",4
"Felix Smith","The Shawshank Redemption: Special Edition",5
"Felix Smith","You've Got Mail",4
"Felix Smith","The Stepford Wives",3
"Felix Smith","Field of Dreams",4
"Felix Smith","The Matrix",5
"Felix Smith","Bend It Like Beckham",5
"Felix Smith","Austin Powers: The Spy Who Shagged Me",5
"Felix Smith","City of Angels",4
"Felix Smith","Lord of the Rings: The Return of the King: Extended Edition",5
"Felix Smith","Monster",4
"Felix Smith","Notting Hill",5
"Felix Smith","Grease",3
"Felix Smith","Ocean's Eleven",4
"Felix Smith","Miracle",5
"Felix Smith","The Firm",5
"Beckett Smith","What Women Want",3
"Felix Smith","Zoolander",4
"Felix Smith","Sense and Sensibility",4
"Felix Smith","Sleepless in Seattle",4
"Felix Smith","Ransom",4
"Beckett Smith","Tempo",4
"Felix Smith","Sweet Home Alabama",4
"Felix Smith","Real Women Have Curves",4
"Felix Smith","Matchstick Men",4
"Felix Smith","Remember the Titans",5
"Felix Smith","CSI: Season 2",4
"Felix Smith","The Graduate",5
"Felix Smith","The Replacements",4
"Felix Smith","13 Going on 30",4
"Felix Smith","Clear and Present Danger",4
"Felix Smith","Con Air",4
"Felix Smith","Crouching Tiger",5
"Felix Smith","The Hours",3
"Felix Smith","Laws of Attraction",4
"Beckett Smith","Impostor",4
"Felix Smith","The Prince and Me",4
"Felix Smith","The Birdcage",4
"Felix Smith","Chocolat",4
"Felix Smith","Shall We Dance?",1
"Felix Smith","Closer",3
"Felix Smith","A Few Good Men",5
"Felix Smith","XX/XY",2
"Felix Smith","Titanic",4
"Felix Smith","Indiana Jones and the Last Crusade",4
"Felix Smith","Emma",4
"Felix Smith","24: Season 2",4
"Felix Smith","Meet the Parents",5
"Felix Smith","Legally Blonde",4
"Felix Smith","The Terminal",4
"Felix Smith","My Fair Lady: Special Edition",5
"Felix Smith","Requiem for a Dream",4
"Felix Smith","Reservoir Dogs",5
"Felix Smith","Better Luck Tomorrow",2
"Felix Smith","Shakespeare in Love",4
"Felix Smith","Pirates of the Caribbean: The Curse of the Black Pearl",5
"Zion Smith","Clean and Sober",1
"Felix Smith","Four Weddings and a Funeral",3
"Beckett Smith","Collateral Damage",4
"Beckett Smith","On Golden Pond",4
"Felix Smith","Liar Liar",5
"Felix Smith","Being John Malkovich",5
"Felix Smith","CSI: Season 1",4
"Felix Smith","Super Size Me",4
"Felix Smith","The Bourne Supremacy",4
"Felix Smith","The Cutting Edge",5
"Felix Smith","Along Came Polly",4
"Felix Smith","Lord of the Rings: The Fellowship of the Ring",5
"Felix Smith","America's Sweethearts",3
"Beckett Smith","The Cookout",2
"Beckett Smith","Biggie & Tupac",4
"Felix Smith","When Harry Met Sally",5
"Felix Smith","Shackleton",5
"Beckett Smith","Kill by Inches",3
"Felix Smith","The Pianist",4
"Felix Smith","Serendipity",3
"Felix Smith","The Silence of the Lambs",5
"Felix Smith","Elf",2
"Felix Smith","Moonstruck",3
"Felix Smith","Bridget Jones's Diary",4
"Felix Smith","Something's Gotta Give",4
"Felix Smith","High Fidelity",4
"Zion Smith","Hop",3
"Felix Smith","Dogma",4
"Felix Smith","Chasing Amy",5
"Felix Smith","About a Boy",5
"Felix Smith","The Family Man",4
"Felix Smith","Whale Rider",4
"Felix Smith","10 Things I Hate About You",5
"Felix Smith","House of Sand and Fog",3
"Felix Smith","Man on the Moon",4
"Felix Smith","The Last Samurai",5
"Felix Smith","Bruce Almighty",4
"Beckett Smith","Along Came Polly",3
"Felix Smith","Shrek 2",3
"Beckett Smith","Home Alone 2: Lost in New York",3
"Felix Smith","The King and I",4
"Felix Smith","The Passion of the Christ",2
"Felix Smith","The Sixth Sense",5
"Felix Smith","While You Were Sleeping",4
"Felix Smith","A Man Apart",1
"Felix Smith","The Italian Job",4
"Felix Smith","Love Actually",5
"Felix Smith","Dances With Wolves: Special Edition",4
"Zion Smith","South Pacific",3
"Felix Smith","Erin Brockovich",4
"Felix Smith","Proof of Life",3
"Felix Smith","Frida",5
"Felix Smith","Runaway Jury",4
"Beckett Smith","Exit Wounds",4
"Felix Smith","Paycheck",3
"Felix Smith","Hope Floats",4
"Felix Smith","Seabiscuit",3
"Felix Smith","Under the Tuscan Sun",4
"Beckett Smith","A Love Song for Bobby Long",3
"Beckett Smith","Quicksand",4
"Felix Smith","Tommy Boy",4
"Felix Smith","Dodgeball: A True Underdog Story",4
"Zion Smith","The Flamingo Kid",1
"Zion Smith","West Point: The First 200 Years",1
"Felix Smith","American Beauty",5
"Felix Smith","Raising Helen",4
"Felix Smith","Memento",4
"Felix Smith","Fight Club",5
"Felix Smith","Amelie",5
"Felix Smith","I Am Sam",5
"Felix Smith","Patton",4
"Zion Smith","What Time is It There?",2
"Beckett Smith","Don't Say a Word",3
"Felix Smith","All the President's Men",4
"Felix Smith","The Hunt for Red October",4
"Felix Smith","Pretty Woman",5
"Felix Smith","Good Morning",4
"Felix Smith","Spanglish",3
"Felix Smith","A Bug's Life",5
"Felix Smith","Shower",5
"Felix Smith","Saving Grace",5
"Zion Smith","Riverdance",1
"Felix Smith","The Usual Suspects",5
"Felix Smith","Austin Powers in Goldmember",4
"Felix Smith","The Pelican Brief",4
"Felix Smith","The Princess Bride",5
"Felix Smith","Stand by Me",5
"Beckett Smith","Taxi",2
"Felix Smith","Driving Miss Daisy",4
"Felix Smith","Mrs. Doubtfire",4
"Felix Smith","Dirty Dancing",5
"Felix Smith","Top Gun",3
"Felix Smith","Anchorman: The Legend of Ron Burgundy",2
"Felix Smith","O Brother",4
"Felix Smith","The Hunted",2
"Beckett Smith","Bad Education",1
"Felix Smith","Annie Hall",3
"Beckett Smith","Skin Deep",4
"Felix Smith","CSI: Season 3",4
"Felix Smith","Seven",5
"Felix Smith","The Emperor's Club",3
"Felix Smith","Catch Me If You Can",3
"Felix Smith","Happy Gilmore",3
"Felix Smith","The Royal Tenenbaums",4
"Felix Smith","The Truth About Cats & Dogs",5
"Felix Smith","A Time to Kill",4
"Zion Smith","Serial Mom",1
"Felix Smith","Cocktail",3
"Zion Smith","Guys and Dolls",2
"Felix Smith","Pearl Harbor",4
"Felix Smith","12 Angry Men",4
"Felix Smith","There's Something About Mary: Special Edition",5
"Zion Smith","Beyond Silence",1
"Felix Smith","Mr. Deeds",3
"Zion Smith","The Tree of Wooden Clogs",1
"Beckett Smith","Something's Gotta Give",4
"Beckett Smith","Little Shots of Happiness",2
"Zion Smith","Franklin and the Green Knight: The Movie",1
"Beckett Smith","Shadow of Doubt",4
"Pedro Smith","Indecent Proposal",3
"Pedro Smith","Mr. Deeds Goes to Town",3
"Pedro Smith","American Pie 2",2
"Pedro Smith","Auntie Mame",5
"Pedro Smith","The Diary of Anne Frank",4
"Pedro Smith","The School of Rock",3
"Pedro Smith","The Philadelphia Story",4
"Pedro Smith","Gangs of New York",3
"Pedro Smith","The Last Emperor",4
"Pedro Smith","Series 7: The Contenders",3
"Pedro Smith","Taxi Driver",5
"Pedro Smith","Brother's Keeper: 10th Anniversary Edition",4
"Pedro Smith","Being There",5
"Pedro Smith","Fahrenheit 9/11",4
"Pedro Smith","The Last Picture Show",3
"Pedro Smith","2001: A Space Odyssey",4
"Pedro Smith","Risky Business",4
"Pedro Smith","Red",3
"Pedro Smith","The Princess Diaries (Widescreen)",3
"Pedro Smith","Forrest Gump",3
"Pedro Smith","Head Over Heels",4
"Pedro Smith","The Crime of Padre Amaro",3
"Pedro Smith","Hairspray",4
"Pedro Smith","Indiana Jones and the Temple of Doom",4
"Pedro Smith","Mildred Pierce",4
"Pedro Smith","A Beautiful Mind",3
"Pedro Smith","Sabrina",2
"Pedro Smith","Sunset Boulevard",5
"Pedro Smith","Badlands",3
"Pedro Smith","Big Fish",3
"Pedro Smith","The Good Girl",4
"Pedro Smith","The Godfather",5
"Pedro Smith","Along Came a Spider",4
"Pedro Smith","Trading Spaces: They Hated It!",1
"Pedro Smith","Love & Sex",4
"Pedro Smith","Twister",2
"Pedro Smith","Boys Don't Cry",3
"Pedro Smith","Gigli",2
"Pedro Smith","Mystic River",3
"Pedro Smith","The Sweet Hereafter",4
"Pedro Smith","The Straight Story",4
"Pedro Smith","Strangers on a Train: Special Edition",3
"Pedro Smith","Last Tango in Paris",1
"Pedro Smith","Carrie",4
"Pedro Smith","Double Jeopardy",3
"Pedro Smith","Yours",4
"Pedro Smith","Two Weeks Notice",3
"Zion Smith","The Many Adventures of Winnie the Pooh",1
"Pedro Smith","Touch of Evil",4
"Pedro Smith","Sex and the City: Season 1",5
"Pedro Smith","Chicago",4
"Pedro Smith","Terms of Endearment",3
"Beckett Smith","Pay It Forward",4
"Pedro Smith","The Player",5
"Pedro Smith","The General's Daughter",3
"Pedro Smith","Down With Love",4
"Pedro Smith","Sleeper",4
"Pedro Smith","Air Force One",3
"Pedro Smith","Gladiator",5
"Pedro Smith","You Can Count on Me",4
"Pedro Smith","Raging Bull",5
"Pedro Smith","The Real World: Las Vegas",3
"Pedro Smith","Desk Set",4
"Pedro Smith","Hell House",3
"Pedro Smith","The Birds",4
"Pedro Smith","Suicide Kings",4
"Pedro Smith","Trainspotting: Collector's Edition",3
"Pedro Smith","The King of Comedy",4
"Pedro Smith","Butch Cassidy and the Sundance Kid",4
"Pedro Smith","The Sopranos: Season 2",5
"Pedro Smith","The Patriot",3
"Pedro Smith","Lone Star",4
"Pedro Smith","Monty Python and the Holy Grail",4
"Pedro Smith","Kill Bill: Vol. 1",3
"Pedro Smith","The Shawshank Redemption: Special Edition",5
"Pedro Smith","Harold and Maude",3
"Pedro Smith","Rodgers & Hammerstein: The Sound of Movies",3
"Pedro Smith","The Matrix",4
"Pedro Smith","Bend It Like Beckham",3
"Pedro Smith","The Red Shoes",4
"Pedro Smith","Tomb Raider",5
"Pedro Smith","The Ten Commandments",3
"Pedro Smith","Blade Runner",5
"Pedro Smith","Monster",4
"Pedro Smith","Heartbreakers",4
"Pedro Smith","Dangerous Liaisons",4
"Pedro Smith","Ocean's Eleven",3
"Pedro Smith","Independence Day",3
"Pedro Smith","Why Dogs Smile and Chimpanzees Cry",4
"Pedro Smith","Royal Wedding",4
"Pedro Smith","Dead Man",1
"Pedro Smith","The Killing Fields",4
"Pedro Smith","Close Encounters of the Third Kind",3
"Pedro Smith","Poltergeist",4
"Pedro Smith","Welcome to the Dollhouse",5
"Pedro Smith","Amadeus",4
"Pedro Smith","Joy Ride",3
"Pedro Smith","On the Waterfront",4
"Pedro Smith","Drugstore Cowboy",4
"Pedro Smith","Miss Congeniality 2: Armed and Fabulous",3
"Pedro Smith","The Sopranos: Season 1",5
"Pedro Smith","The Hunting of the President",2
"Pedro Smith","Con Air",3
"Pedro Smith","Aliens: Collector's Edition",4
"Pedro Smith","Spartacus",4
"Pedro Smith","The Office Special",5
"Pedro Smith","Casino: 10th Anniversary Edition",4
"Pedro Smith","West Side Story",4
"Pedro Smith","American Splendor",4
"Pedro Smith","The Godfather Trilogy: Bonus Material",2
"Pedro Smith","Blow",3
"Pedro Smith","The Exorcist",5
"Pedro Smith","Titanic",3
"Pedro Smith","Anger Management",3
"Pedro Smith","Cape Fear",4
"Pedro Smith","Following",3
"Pedro Smith","Black Narcissus",4
"Pedro Smith","Requiem for a Dream",5
"Pedro Smith","Some Like It Hot",4
"Pedro Smith","Lolita",5
"Pedro Smith","Days of Wine and Roses",4
"Pedro Smith","Rosemary's Baby",5
"Beckett Smith","The Treat",1
"Pedro Smith","Being John Malkovich",5
"Pedro Smith","Six Degrees of Separation",3
"Pedro Smith","Lock",4
"Pedro Smith","The Architecture of Doom",3
"Pedro Smith","The Bourne Supremacy",4
"Pedro Smith","Giant",4
"Pedro Smith","Alien: Collector's Edition",4
"Beckett Smith","Daredevil",3
"Pedro Smith","MTV: The Real World You Never Saw: Hawaii",2
"Beckett Smith","Swimming Pool",3
"Beckett Smith","State Property",3
"Pedro Smith","When Harry Met Sally",5
"Zion Smith","One Flew Over the Cuckoo's Nest",3
"Pedro Smith","The Pianist",3
"Pedro Smith","Braveheart",4
"Zion Smith","Dog Soldiers",1
"Pedro Smith","The Hustler",4
"Pedro Smith","Elf",3
"Beckett Smith","The Godfather",5
"Pedro Smith","Something's Gotta Give",4
"Zion Smith","White Squall",1
"Pedro Smith","Ghost",4
"Pedro Smith","Ed Wood",4
"Pedro Smith","Pay It Forward",2
"Pedro Smith","Doctor Zhivago",4
"Pedro Smith","Evil Dead 2: Dead by Dawn",2
"Beckett Smith","About a Boy",3
"Pedro Smith","Bringing Up Baby",2
"Beckett Smith","Chain Reaction",3
"Pedro Smith","The Grifters",4
"Pedro Smith","Sideways",4
"Pedro Smith","The Godfather",5
"Pedro Smith","The Night of the Hunter",5
"Beckett Smith","Honey",3
"Pedro Smith","Night Tide",3
"Pedro Smith","The Wizard of Oz: Collector's Edition",5
"Beckett Smith","Hairdo U",2
"Beckett Smith","The Family Man",3
"Zion Smith","Quigley Down Under",1
"Pedro Smith","Notorious",4
"Pedro Smith","About Schmidt",4
"Pedro Smith","Cecil B. Demented",1
"Pedro Smith","The Sum of All Fears",3
"Beckett Smith","28 Days Later",2
"Pedro Smith","Bruce Almighty",3
"Pedro Smith","The Others",4
"Pedro Smith","The Center of the World",3
"Pedro Smith","Signs",4
"Pedro Smith","Planet of the Apes",1
"Pedro Smith","Happiness",4
"Beckett Smith","Men in Black II",3
"Pedro Smith","Dial M for Murder",5
"Pedro Smith","An Officer and a Gentleman",4
"Pedro Smith","The Sixth Sense",5
"Pedro Smith","Road to Perdition",4
"Zion Smith","The Man Who Fell to Earth",3
"Pedro Smith","Love Actually",2
"Pedro Smith","Into the Arms of Strangers: Stories of the Kindertransport",3
"Pedro Smith","Rain Man",4
"Pedro Smith","Apocalypse Now Redux",4
"Pedro Smith","Crumb",4
"Pedro Smith","Chuck & Buck",4
"Pedro Smith","Mister Roberts",4
"Pedro Smith","Runaway Jury",3
"Pedro Smith","Seabiscuit",4
"Zion Smith","Cirque du Soleil: A Baroque Odyssey",1
"Pedro Smith","Room at the Top",4
"Pedro Smith","Under the Tuscan Sun",2
"Beckett Smith","City by the Sea",3
"Pedro Smith","Malena",3
"Pedro Smith","Bonnie and Clyde",5
"Pedro Smith","Miss Congeniality",3
